# Logfile created on 2018-10-07 00:51:48 +0200 by logger.rb/v1.2.7
OSM_SN: Loading graph from GraphViz file data/near_ucl.dot.
OSM_SN: Processing vertices
OSM_SN: 	 Vertex 21311324 loaded
OSM_SN: 	 Visual vertex 359887574 in 
OSM_SN: 	 Vertex 359887636 loaded
OSM_SN: 	 Visual vertex 359887636 in 
OSM_SN: 	 Vertex 4714734824 loaded
OSM_SN: 	 Visual vertex 4714734824 in 
OSM_SN: 	 Vertex 3554461271 loaded
OSM_SN: 	 Visual vertex 3554461271 in 
OSM_SN: 	 Vertex 365365849 loaded
OSM_SN: 	 Visual vertex 365365849 in 
OSM_SN: 	 Vertex 1186903080 loaded
OSM_SN: 	 Visual vertex 1186903080 in 
OSM_SN: 	 Vertex 366393588 loaded
OSM_SN: 	 Visual vertex 366393588 in 
OSM_SN: 	 Vertex 369610224 loaded
OSM_SN: 	 Visual vertex 369610224 in 
OSM_SN: 	 Vertex 1836342339 loaded
OSM_SN: 	 Visual vertex 1836342339 in 
OSM_SN: 	 Vertex 1836342342 loaded
OSM_SN: 	 Visual vertex 1836342342 in 
OSM_SN: 	 Vertex 384375002 loaded
OSM_SN: 	 Visual vertex 384375002 in 
OSM_SN: 	 Vertex 5066343104 loaded
OSM_SN: 	 Visual vertex 5066343104 in 
OSM_SN: 	 Vertex 392132014 loaded
OSM_SN: 	 Visual vertex 392132014 in 
OSM_SN: 	 Vertex 392132017 loaded
OSM_SN: 	 Visual vertex 392132017 in 
OSM_SN: 	 Vertex 1447755470 loaded
OSM_SN: 	 Visual vertex 1447755470 in 
OSM_SN: 	 Vertex 392132021 loaded
OSM_SN: 	 Visual vertex 392132021 in 
OSM_SN: 	 Vertex 2327395117 loaded
OSM_SN: 	 Visual vertex 2327395117 in 
OSM_SN: 	 Vertex 2562595635 loaded
OSM_SN: 	 Visual vertex 2562595635 in 
OSM_SN: 	 Vertex 392132028 loaded
OSM_SN: 	 Visual vertex 392132028 in 
OSM_SN: 	 Vertex 392132031 loaded
OSM_SN: 	 Visual vertex 392132031 in 
OSM_SN: 	 Vertex 392132952 loaded
OSM_SN: 	 Visual vertex 392132952 in 
OSM_SN: 	 Vertex 1103134152 loaded
OSM_SN: 	 Visual vertex 1103134152 in 
OSM_SN: 	 Vertex 392132953 loaded
OSM_SN: 	 Visual vertex 392132953 in 
OSM_SN: 	 Vertex 1229178049 loaded
OSM_SN: 	 Visual vertex 1229178049 in 
OSM_SN: 	 Vertex 1265671364 loaded
OSM_SN: 	 Visual vertex 1265671364 in 
OSM_SN: 	 Vertex 4543001580 loaded
OSM_SN: 	 Visual vertex 4543001580 in 
OSM_SN: 	 Vertex 419866675 loaded
OSM_SN: 	 Visual vertex 419866675 in 
OSM_SN: 	 Vertex 1240083570 loaded
OSM_SN: 	 Visual vertex 1240083570 in 
OSM_SN: 	 Vertex 426978084 loaded
OSM_SN: 	 Visual vertex 426978084 in 
OSM_SN: 	 Vertex 2441356846 loaded
OSM_SN: 	 Visual vertex 2441356846 in 
OSM_SN: 	 Vertex 2812898277 loaded
OSM_SN: 	 Visual vertex 2812898277 in 
OSM_SN: 	 Vertex 431012031 loaded
OSM_SN: 	 Visual vertex 431012031 in 
OSM_SN: 	 Vertex 446479456 loaded
OSM_SN: 	 Visual vertex 446479456 in 
OSM_SN: 	 Vertex 463196389 loaded
OSM_SN: 	 Visual vertex 463196389 in 
OSM_SN: 	 Vertex 4533461687 loaded
OSM_SN: 	 Visual vertex 4533461687 in 
OSM_SN: 	 Vertex 1825997284 loaded
OSM_SN: 	 Visual vertex 1825997284 in 
OSM_SN: 	 Vertex 472661923 loaded
OSM_SN: 	 Visual vertex 472661923 in 
OSM_SN: 	 Vertex 472661922 loaded
OSM_SN: 	 Visual vertex 472661922 in 
OSM_SN: 	 Vertex 1016303548 loaded
OSM_SN: 	 Visual vertex 1016303548 in 
OSM_SN: 	 Vertex 1016303611 loaded
OSM_SN: 	 Visual vertex 1016303611 in 
OSM_SN: 	 Vertex 1157156590 loaded
OSM_SN: 	 Visual vertex 1157156590 in 
OSM_SN: 	 Vertex 5215168466 loaded
OSM_SN: 	 Visual vertex 5215168466 in 
OSM_SN: 	 Vertex 523106750 loaded
OSM_SN: 	 Visual vertex 523106750 in 
OSM_SN: 	 Vertex 524680895 loaded
OSM_SN: 	 Visual vertex 524680895 in 
OSM_SN: 	 Vertex 529127925 loaded
OSM_SN: 	 Visual vertex 529127925 in 
OSM_SN: 	 Vertex 1251663094 loaded
OSM_SN: 	 Visual vertex 1251663094 in 
OSM_SN: 	 Vertex 1837048182 loaded
OSM_SN: 	 Visual vertex 1837048182 in 
OSM_SN: 	 Vertex 552444664 loaded
OSM_SN: 	 Visual vertex 552444664 in 
OSM_SN: 	 Vertex 3763231376 loaded
OSM_SN: 	 Visual vertex 3763231376 in 
OSM_SN: 	 Vertex 553531629 loaded
OSM_SN: 	 Visual vertex 553531629 in 
OSM_SN: 	 Vertex 697456573 loaded
OSM_SN: 	 Visual vertex 697456573 in 
OSM_SN: 	 Vertex 5622292065 loaded
OSM_SN: 	 Visual vertex 5622292065 in 
OSM_SN: 	 Vertex 586470757 loaded
OSM_SN: 	 Visual vertex 586470757 in 
OSM_SN: 	 Vertex 1826234983 loaded
OSM_SN: 	 Visual vertex 1826234983 in 
OSM_SN: 	 Vertex 1238413449 loaded
OSM_SN: 	 Visual vertex 1238413449 in 
OSM_SN: 	 Vertex 613234375 loaded
OSM_SN: 	 Visual vertex 613234375 in 
OSM_SN: 	 Vertex 649195455 loaded
OSM_SN: 	 Visual vertex 649195455 in 
OSM_SN: 	 Vertex 1357841255 loaded
OSM_SN: 	 Visual vertex 1357841255 in 
OSM_SN: 	 Vertex 1357841261 loaded
OSM_SN: 	 Visual vertex 1357841261 in 
OSM_SN: 	 Vertex 1016303784 loaded
OSM_SN: 	 Visual vertex 1016303784 in 
OSM_SN: 	 Vertex 658937696 loaded
OSM_SN: 	 Visual vertex 658937696 in 
OSM_SN: 	 Vertex 2429807939 loaded
OSM_SN: 	 Visual vertex 2429807939 in 
OSM_SN: 	 Vertex 3257445438 loaded
OSM_SN: 	 Visual vertex 3257445438 in 
OSM_SN: 	 Vertex 669166735 loaded
OSM_SN: 	 Visual vertex 669166735 in 
OSM_SN: 	 Vertex 5789795466 loaded
OSM_SN: 	 Visual vertex 5789795466 in 
OSM_SN: 	 Vertex 5789795467 loaded
OSM_SN: 	 Visual vertex 5789795467 in 
OSM_SN: 	 Vertex 669166737 loaded
OSM_SN: 	 Visual vertex 669166737 in 
OSM_SN: 	 Vertex 669166747 loaded
OSM_SN: 	 Visual vertex 669166747 in 
OSM_SN: 	 Vertex 669166749 loaded
OSM_SN: 	 Visual vertex 669166749 in 
OSM_SN: 	 Vertex 1806866122 loaded
OSM_SN: 	 Visual vertex 1806866122 in 
OSM_SN: 	 Vertex 669166775 loaded
OSM_SN: 	 Visual vertex 669166775 in 
OSM_SN: 	 Vertex 5789795468 loaded
OSM_SN: 	 Visual vertex 5789795468 in 
OSM_SN: 	 Vertex 669166777 loaded
OSM_SN: 	 Visual vertex 669166777 in 
OSM_SN: 	 Vertex 765350876 loaded
OSM_SN: 	 Visual vertex 765350876 in 
OSM_SN: 	 Vertex 765350877 loaded
OSM_SN: 	 Visual vertex 765350877 in 
OSM_SN: 	 Vertex 4806619506 loaded
OSM_SN: 	 Visual vertex 4806619506 in 
OSM_SN: 	 Vertex 4693303139 loaded
OSM_SN: 	 Visual vertex 4693303139 in 
OSM_SN: 	 Vertex 774440571 loaded
OSM_SN: 	 Visual vertex 774440571 in 
OSM_SN: 	 Vertex 1166042419 loaded
OSM_SN: 	 Visual vertex 1166042419 in 
OSM_SN: 	 Vertex 1166042417 loaded
OSM_SN: 	 Visual vertex 1166042417 in 
OSM_SN: 	 Vertex 4704962024 loaded
OSM_SN: 	 Visual vertex 4704962024 in 
OSM_SN: 	 Vertex 877298797 loaded
OSM_SN: 	 Visual vertex 877298797 in 
OSM_SN: 	 Vertex 1329617506 loaded
OSM_SN: 	 Visual vertex 1329617506 in 
OSM_SN: 	 Vertex 977504746 loaded
OSM_SN: 	 Visual vertex 977504746 in 
OSM_SN: 	 Vertex 2674815365 loaded
OSM_SN: 	 Visual vertex 2674815365 in 
OSM_SN: 	 Vertex 1017997574 loaded
OSM_SN: 	 Visual vertex 1017997574 in 
OSM_SN: 	 Vertex 977504768 loaded
OSM_SN: 	 Visual vertex 977504768 in 
OSM_SN: 	 Vertex 1994461410 loaded
OSM_SN: 	 Visual vertex 1994461410 in 
OSM_SN: 	 Vertex 5216395185 loaded
OSM_SN: 	 Visual vertex 5216395185 in 
OSM_SN: 	 Vertex 977504781 loaded
OSM_SN: 	 Visual vertex 977504781 in 
OSM_SN: 	 Vertex 5216395186 loaded
OSM_SN: 	 Visual vertex 5216395186 in 
OSM_SN: 	 Vertex 977504817 loaded
OSM_SN: 	 Visual vertex 977504817 in 
OSM_SN: 	 Vertex 5361420502 loaded
OSM_SN: 	 Visual vertex 5361420502 in 
OSM_SN: 	 Vertex 5361102163 loaded
OSM_SN: 	 Visual vertex 5361102163 in 
OSM_SN: 	 Vertex 1014525824 loaded
OSM_SN: 	 Visual vertex 1014525824 in 
OSM_SN: 	 Vertex 2131376019 loaded
OSM_SN: 	 Visual vertex 2131376019 in 
OSM_SN: 	 Vertex 5361151935 loaded
OSM_SN: 	 Visual vertex 5361151935 in 
OSM_SN: 	 Vertex 1014525982 loaded
OSM_SN: 	 Visual vertex 1014525982 in 
OSM_SN: 	 Vertex 4330936994 loaded
OSM_SN: 	 Visual vertex 4330936994 in 
OSM_SN: 	 Vertex 3032509942 loaded
OSM_SN: 	 Visual vertex 3032509942 in 
OSM_SN: 	 Vertex 4705295476 loaded
OSM_SN: 	 Visual vertex 4705295476 in 
OSM_SN: 	 Vertex 4700724545 loaded
OSM_SN: 	 Visual vertex 4700724545 in 
OSM_SN: 	 Vertex 3395974179 loaded
OSM_SN: 	 Visual vertex 3395974179 in 
OSM_SN: 	 Vertex 3559388537 loaded
OSM_SN: 	 Visual vertex 3559388537 in 
OSM_SN: 	 Vertex 2131376003 loaded
OSM_SN: 	 Visual vertex 2131376003 in 
OSM_SN: 	 Vertex 5390244772 loaded
OSM_SN: 	 Visual vertex 5390244772 in 
OSM_SN: 	 Vertex 1014526065 loaded
OSM_SN: 	 Visual vertex 1014526065 in 
OSM_SN: 	 Vertex 4700724596 loaded
OSM_SN: 	 Visual vertex 4700724596 in 
OSM_SN: 	 Vertex 4700724626 loaded
OSM_SN: 	 Visual vertex 4700724626 in 
OSM_SN: 	 Vertex 1014526093 loaded
OSM_SN: 	 Visual vertex 1014526093 in 
OSM_SN: 	 Vertex 5361189105 loaded
OSM_SN: 	 Visual vertex 5361189105 in 
OSM_SN: 	 Vertex 1014526341 loaded
OSM_SN: 	 Visual vertex 1014526341 in 
OSM_SN: 	 Vertex 1964390493 loaded
OSM_SN: 	 Visual vertex 1964390493 in 
OSM_SN: 	 Vertex 1289267288 loaded
OSM_SN: 	 Visual vertex 1289267288 in 
OSM_SN: 	 Vertex 4692949902 loaded
OSM_SN: 	 Visual vertex 4692949902 in 
OSM_SN: 	 Vertex 5920873888 loaded
OSM_SN: 	 Visual vertex 5920873888 in 
OSM_SN: 	 Vertex 1016303311 loaded
OSM_SN: 	 Visual vertex 1016303311 in 
OSM_SN: 	 Vertex 5622292072 loaded
OSM_SN: 	 Visual vertex 5622292072 in 
OSM_SN: 	 Vertex 5066698469 loaded
OSM_SN: 	 Visual vertex 5066698469 in 
OSM_SN: 	 Vertex 1016303389 loaded
OSM_SN: 	 Visual vertex 1016303389 in 
OSM_SN: 	 Vertex 1016303818 loaded
OSM_SN: 	 Visual vertex 1016303818 in 
OSM_SN: 	 Vertex 4691199554 loaded
OSM_SN: 	 Visual vertex 4691199554 in 
OSM_SN: 	 Vertex 1016303589 loaded
OSM_SN: 	 Visual vertex 1016303589 in 
OSM_SN: 	 Vertex 1493645187 loaded
OSM_SN: 	 Visual vertex 1493645187 in 
OSM_SN: 	 Vertex 1016877388 loaded
OSM_SN: 	 Visual vertex 1016877388 in 
OSM_SN: 	 Vertex 2817360701 loaded
OSM_SN: 	 Visual vertex 2817360701 in 
OSM_SN: 	 Vertex 1017997477 loaded
OSM_SN: 	 Visual vertex 1017997477 in 
OSM_SN: 	 Vertex 1017997567 loaded
OSM_SN: 	 Visual vertex 1017997567 in 
OSM_SN: 	 Vertex 1017997497 loaded
OSM_SN: 	 Visual vertex 1017997497 in 
OSM_SN: 	 Vertex 1017997537 loaded
OSM_SN: 	 Visual vertex 1017997537 in 
OSM_SN: 	 Vertex 1017997566 loaded
OSM_SN: 	 Visual vertex 1017997566 in 
OSM_SN: 	 Vertex 1017997516 loaded
OSM_SN: 	 Visual vertex 1017997516 in 
OSM_SN: 	 Vertex 1017997529 loaded
OSM_SN: 	 Visual vertex 1017997529 in 
OSM_SN: 	 Vertex 1017997560 loaded
OSM_SN: 	 Visual vertex 1017997560 in 
OSM_SN: 	 Vertex 1024814940 loaded
OSM_SN: 	 Visual vertex 1024814940 in 
OSM_SN: 	 Vertex 1134819317 loaded
OSM_SN: 	 Visual vertex 1134819317 in 
OSM_SN: 	 Vertex 1837045767 loaded
OSM_SN: 	 Visual vertex 1837045767 in 
OSM_SN: 	 Vertex 5367209023 loaded
OSM_SN: 	 Visual vertex 5367209023 in 
OSM_SN: 	 Vertex 1138624666 loaded
OSM_SN: 	 Visual vertex 1138624666 in 
OSM_SN: 	 Vertex 1251673897 loaded
OSM_SN: 	 Visual vertex 1251673897 in 
OSM_SN: 	 Vertex 1251673882 loaded
OSM_SN: 	 Visual vertex 1251673882 in 
OSM_SN: 	 Vertex 1138624795 loaded
OSM_SN: 	 Visual vertex 1138624795 in 
OSM_SN: 	 Vertex 1157156573 loaded
OSM_SN: 	 Visual vertex 1157156573 in 
OSM_SN: 	 Vertex 5790159882 loaded
OSM_SN: 	 Visual vertex 5790159882 in 
OSM_SN: 	 Vertex 2800432612 loaded
OSM_SN: 	 Visual vertex 2800432612 in 
OSM_SN: 	 Vertex 1157156577 loaded
OSM_SN: 	 Visual vertex 1157156577 in 
OSM_SN: 	 Vertex 1157156578 loaded
OSM_SN: 	 Visual vertex 1157156578 in 
OSM_SN: 	 Vertex 1157156587 loaded
OSM_SN: 	 Visual vertex 1157156587 in 
OSM_SN: 	 Vertex 4704946991 loaded
OSM_SN: 	 Visual vertex 4704946991 in 
OSM_SN: 	 Vertex 1165956860 loaded
OSM_SN: 	 Visual vertex 1165956860 in 
OSM_SN: 	 Vertex 1265671380 loaded
OSM_SN: 	 Visual vertex 1265671380 in 
OSM_SN: 	 Vertex 1166042420 loaded
OSM_SN: 	 Visual vertex 1166042420 in 
OSM_SN: 	 Vertex 5066391878 loaded
OSM_SN: 	 Visual vertex 5066391878 in 
OSM_SN: 	 Vertex 1166042421 loaded
OSM_SN: 	 Visual vertex 1166042421 in 
OSM_SN: 	 Vertex 4704898275 loaded
OSM_SN: 	 Visual vertex 4704898275 in 
OSM_SN: 	 Vertex 1167635065 loaded
OSM_SN: 	 Visual vertex 1167635065 in 
OSM_SN: 	 Vertex 1167635084 loaded
OSM_SN: 	 Visual vertex 1167635084 in 
OSM_SN: 	 Vertex 1399998582 loaded
OSM_SN: 	 Visual vertex 1399998582 in 
OSM_SN: 	 Vertex 1167635092 loaded
OSM_SN: 	 Visual vertex 1167635092 in 
OSM_SN: 	 Vertex 1167635097 loaded
OSM_SN: 	 Visual vertex 1167635097 in 
OSM_SN: 	 Vertex 1167635101 loaded
OSM_SN: 	 Visual vertex 1167635101 in 
OSM_SN: 	 Vertex 1167635112 loaded
OSM_SN: 	 Visual vertex 1167635112 in 
OSM_SN: 	 Vertex 1418643042 loaded
OSM_SN: 	 Visual vertex 1418643042 in 
OSM_SN: 	 Vertex 1186903072 loaded
OSM_SN: 	 Visual vertex 1186903072 in 
OSM_SN: 	 Vertex 1208804164 loaded
OSM_SN: 	 Visual vertex 1208804164 in 
OSM_SN: 	 Vertex 4714734735 loaded
OSM_SN: 	 Visual vertex 4714734735 in 
OSM_SN: 	 Vertex 3442721028 loaded
OSM_SN: 	 Visual vertex 3442721028 in 
OSM_SN: 	 Vertex 1208804184 loaded
OSM_SN: 	 Visual vertex 1208804184 in 
OSM_SN: 	 Vertex 1208804228 loaded
OSM_SN: 	 Visual vertex 1208804228 in 
OSM_SN: 	 Vertex 2280020379 loaded
OSM_SN: 	 Visual vertex 2280020379 in 
OSM_SN: 	 Vertex 1826234977 loaded
OSM_SN: 	 Visual vertex 1826234977 in 
OSM_SN: 	 Vertex 1208804237 loaded
OSM_SN: 	 Visual vertex 1208804237 in 
OSM_SN: 	 Vertex 1208804274 loaded
OSM_SN: 	 Visual vertex 1208804274 in 
OSM_SN: 	 Vertex 1223808219 loaded
OSM_SN: 	 Visual vertex 1223808219 in 
OSM_SN: 	 Vertex 1225419809 loaded
OSM_SN: 	 Visual vertex 1225419809 in 
OSM_SN: 	 Vertex 1225805099 loaded
OSM_SN: 	 Visual vertex 1225805099 in 
OSM_SN: 	 Vertex 1407012525 loaded
OSM_SN: 	 Visual vertex 1407012525 in 
OSM_SN: 	 Vertex 2313673604 loaded
OSM_SN: 	 Visual vertex 2313673604 in 
OSM_SN: 	 Vertex 1238413427 loaded
OSM_SN: 	 Visual vertex 1238413427 in 
OSM_SN: 	 Vertex 4693347240 loaded
OSM_SN: 	 Visual vertex 4693347240 in 
OSM_SN: 	 Vertex 2297225992 loaded
OSM_SN: 	 Visual vertex 2297225992 in 
OSM_SN: 	 Vertex 1238413455 loaded
OSM_SN: 	 Visual vertex 1238413455 in 
OSM_SN: 	 Vertex 1240083571 loaded
OSM_SN: 	 Visual vertex 1240083571 in 
OSM_SN: 	 Vertex 1837045762 loaded
OSM_SN: 	 Visual vertex 1837045762 in 
OSM_SN: 	 Vertex 1837045763 loaded
OSM_SN: 	 Visual vertex 1837045763 in 
OSM_SN: 	 Vertex 4751633427 loaded
OSM_SN: 	 Visual vertex 4751633427 in 
OSM_SN: 	 Vertex 1251663059 loaded
OSM_SN: 	 Visual vertex 1251663059 in 
OSM_SN: 	 Vertex 1251663061 loaded
OSM_SN: 	 Visual vertex 1251663061 in 
OSM_SN: 	 Vertex 4751633426 loaded
OSM_SN: 	 Visual vertex 4751633426 in 
OSM_SN: 	 Vertex 4889615716 loaded
OSM_SN: 	 Visual vertex 4889615716 in 
OSM_SN: 	 Vertex 1251663079 loaded
OSM_SN: 	 Visual vertex 1251663079 in 
OSM_SN: 	 Vertex 4693347230 loaded
OSM_SN: 	 Visual vertex 4693347230 in 
OSM_SN: 	 Vertex 2249406306 loaded
OSM_SN: 	 Visual vertex 2249406306 in 
OSM_SN: 	 Vertex 3515697548 loaded
OSM_SN: 	 Visual vertex 3515697548 in 
OSM_SN: 	 Vertex 1251673900 loaded
OSM_SN: 	 Visual vertex 1251673900 in 
OSM_SN: 	 Vertex 1251673894 loaded
OSM_SN: 	 Visual vertex 1251673894 in 
OSM_SN: 	 Vertex 1251673888 loaded
OSM_SN: 	 Visual vertex 1251673888 in 
OSM_SN: 	 Vertex 1265637966 loaded
OSM_SN: 	 Visual vertex 1265637966 in 
OSM_SN: 	 Vertex 4714677271 loaded
OSM_SN: 	 Visual vertex 4714677271 in 
OSM_SN: 	 Vertex 4330936996 loaded
OSM_SN: 	 Visual vertex 4330936996 in 
OSM_SN: 	 Vertex 1265637986 loaded
OSM_SN: 	 Visual vertex 1265637986 in 
OSM_SN: 	 Vertex 4700724512 loaded
OSM_SN: 	 Visual vertex 4700724512 in 
OSM_SN: 	 Vertex 4714677287 loaded
OSM_SN: 	 Visual vertex 4714677287 in 
OSM_SN: 	 Vertex 4691199598 loaded
OSM_SN: 	 Visual vertex 4691199598 in 
OSM_SN: 	 Vertex 1265671358 loaded
OSM_SN: 	 Visual vertex 1265671358 in 
OSM_SN: 	 Vertex 1265671385 loaded
OSM_SN: 	 Visual vertex 1265671385 in 
OSM_SN: 	 Vertex 4704962007 loaded
OSM_SN: 	 Visual vertex 4704962007 in 
OSM_SN: 	 Vertex 5216348206 loaded
OSM_SN: 	 Visual vertex 5216348206 in 
OSM_SN: 	 Vertex 1265671398 loaded
OSM_SN: 	 Visual vertex 1265671398 in 
OSM_SN: 	 Vertex 2742486427 loaded
OSM_SN: 	 Visual vertex 2742486427 in 
OSM_SN: 	 Vertex 1272589325 loaded
OSM_SN: 	 Visual vertex 1272589325 in 
OSM_SN: 	 Vertex 1272589333 loaded
OSM_SN: 	 Visual vertex 1272589333 in 
OSM_SN: 	 Vertex 1272589319 loaded
OSM_SN: 	 Visual vertex 1272589319 in 
OSM_SN: 	 Vertex 1272589327 loaded
OSM_SN: 	 Visual vertex 1272589327 in 
OSM_SN: 	 Vertex 1272589321 loaded
OSM_SN: 	 Visual vertex 1272589321 in 
OSM_SN: 	 Vertex 4759531702 loaded
OSM_SN: 	 Visual vertex 4759531702 in 
OSM_SN: 	 Vertex 1272589330 loaded
OSM_SN: 	 Visual vertex 1272589330 in 
OSM_SN: 	 Vertex 1272589322 loaded
OSM_SN: 	 Visual vertex 1272589322 in 
OSM_SN: 	 Vertex 1272589331 loaded
OSM_SN: 	 Visual vertex 1272589331 in 
OSM_SN: 	 Vertex 1272589339 loaded
OSM_SN: 	 Visual vertex 1272589339 in 
OSM_SN: 	 Vertex 1272589342 loaded
OSM_SN: 	 Visual vertex 1272589342 in 
OSM_SN: 	 Vertex 1272589334 loaded
OSM_SN: 	 Visual vertex 1272589334 in 
OSM_SN: 	 Vertex 1272589343 loaded
OSM_SN: 	 Visual vertex 1272589343 in 
OSM_SN: 	 Vertex 1272589341 loaded
OSM_SN: 	 Visual vertex 1272589341 in 
OSM_SN: 	 Vertex 1272593680 loaded
OSM_SN: 	 Visual vertex 1272593680 in 
OSM_SN: 	 Vertex 4701097781 loaded
OSM_SN: 	 Visual vertex 4701097781 in 
OSM_SN: 	 Vertex 1549257974 loaded
OSM_SN: 	 Visual vertex 1549257974 in 
OSM_SN: 	 Vertex 4693376509 loaded
OSM_SN: 	 Visual vertex 4693376509 in 
OSM_SN: 	 Vertex 1303475845 loaded
OSM_SN: 	 Visual vertex 1303475845 in 
OSM_SN: 	 Vertex 4691199654 loaded
OSM_SN: 	 Visual vertex 4691199654 in 
OSM_SN: 	 Vertex 1357841249 loaded
OSM_SN: 	 Visual vertex 1357841249 in 
OSM_SN: 	 Vertex 1399998578 loaded
OSM_SN: 	 Visual vertex 1399998578 in 
OSM_SN: 	 Vertex 2362773765 loaded
OSM_SN: 	 Visual vertex 2362773765 in 
OSM_SN: 	 Vertex 5097406793 loaded
OSM_SN: 	 Visual vertex 5097406793 in 
OSM_SN: 	 Vertex 1400006720 loaded
OSM_SN: 	 Visual vertex 1400006720 in 
OSM_SN: 	 Vertex 1407012493 loaded
OSM_SN: 	 Visual vertex 1407012493 in 
OSM_SN: 	 Vertex 1410296774 loaded
OSM_SN: 	 Visual vertex 1410296774 in 
OSM_SN: 	 Vertex 4714677266 loaded
OSM_SN: 	 Visual vertex 4714677266 in 
OSM_SN: 	 Vertex 1413857810 loaded
OSM_SN: 	 Visual vertex 1413857810 in 
OSM_SN: 	 Vertex 1413857825 loaded
OSM_SN: 	 Visual vertex 1413857825 in 
OSM_SN: 	 Vertex 3522638664 loaded
OSM_SN: 	 Visual vertex 3522638664 in 
OSM_SN: 	 Vertex 1413857853 loaded
OSM_SN: 	 Visual vertex 1413857853 in 
OSM_SN: 	 Vertex 1414434758 loaded
OSM_SN: 	 Visual vertex 1414434758 in 
OSM_SN: 	 Vertex 1414621004 loaded
OSM_SN: 	 Visual vertex 1414621004 in 
OSM_SN: 	 Vertex 1414621005 loaded
OSM_SN: 	 Visual vertex 1414621005 in 
OSM_SN: 	 Vertex 1414621007 loaded
OSM_SN: 	 Visual vertex 1414621007 in 
OSM_SN: 	 Vertex 2429803894 loaded
OSM_SN: 	 Visual vertex 2429803894 in 
OSM_SN: 	 Vertex 1417496265 loaded
OSM_SN: 	 Visual vertex 1417496265 in 
OSM_SN: 	 Vertex 5064050135 loaded
OSM_SN: 	 Visual vertex 5064050135 in 
OSM_SN: 	 Vertex 5064032419 loaded
OSM_SN: 	 Visual vertex 5064032419 in 
OSM_SN: 	 Vertex 1417496267 loaded
OSM_SN: 	 Visual vertex 1417496267 in 
OSM_SN: 	 Vertex 5064050134 loaded
OSM_SN: 	 Visual vertex 5064050134 in 
OSM_SN: 	 Vertex 5066391886 loaded
OSM_SN: 	 Visual vertex 5066391886 in 
OSM_SN: 	 Vertex 5064050133 loaded
OSM_SN: 	 Visual vertex 5064050133 in 
OSM_SN: 	 Vertex 4751509125 loaded
OSM_SN: 	 Visual vertex 4751509125 in 
OSM_SN: 	 Vertex 4751540275 loaded
OSM_SN: 	 Visual vertex 4751540275 in 
OSM_SN: 	 Vertex 5064061952 loaded
OSM_SN: 	 Visual vertex 5064061952 in 
OSM_SN: 	 Vertex 1417496270 loaded
OSM_SN: 	 Visual vertex 1417496270 in 
OSM_SN: 	 Vertex 4931498685 loaded
OSM_SN: 	 Visual vertex 4931498685 in 
OSM_SN: 	 Vertex 4599585951 loaded
OSM_SN: 	 Visual vertex 4599585951 in 
OSM_SN: 	 Vertex 1421686963 loaded
OSM_SN: 	 Visual vertex 1421686963 in 
OSM_SN: 	 Vertex 2297225995 loaded
OSM_SN: 	 Visual vertex 2297225995 in 
OSM_SN: 	 Vertex 1421686964 loaded
OSM_SN: 	 Visual vertex 1421686964 in 
OSM_SN: 	 Vertex 5789795492 loaded
OSM_SN: 	 Visual vertex 5789795492 in 
OSM_SN: 	 Vertex 3442721045 loaded
OSM_SN: 	 Visual vertex 3442721045 in 
OSM_SN: 	 Vertex 1494140093 loaded
OSM_SN: 	 Visual vertex 1494140093 in 
OSM_SN: 	 Vertex 1535522807 loaded
OSM_SN: 	 Visual vertex 1535522807 in 
OSM_SN: 	 Vertex 1535540847 loaded
OSM_SN: 	 Visual vertex 1535540847 in 
OSM_SN: 	 Vertex 1535540841 loaded
OSM_SN: 	 Visual vertex 1535540841 in 
OSM_SN: 	 Vertex 1535540832 loaded
OSM_SN: 	 Visual vertex 1535540832 in 
OSM_SN: 	 Vertex 1535540834 loaded
OSM_SN: 	 Visual vertex 1535540834 in 
OSM_SN: 	 Vertex 1535540838 loaded
OSM_SN: 	 Visual vertex 1535540838 in 
OSM_SN: 	 Vertex 1535540844 loaded
OSM_SN: 	 Visual vertex 1535540844 in 
OSM_SN: 	 Vertex 4700724600 loaded
OSM_SN: 	 Visual vertex 4700724600 in 
OSM_SN: 	 Vertex 3395974173 loaded
OSM_SN: 	 Visual vertex 3395974173 in 
OSM_SN: 	 Vertex 1837440483 loaded
OSM_SN: 	 Visual vertex 1837440483 in 
OSM_SN: 	 Vertex 1549257759 loaded
OSM_SN: 	 Visual vertex 1549257759 in 
OSM_SN: 	 Vertex 1549257799 loaded
OSM_SN: 	 Visual vertex 1549257799 in 
OSM_SN: 	 Vertex 1706761045 loaded
OSM_SN: 	 Visual vertex 1706761045 in 
OSM_SN: 	 Vertex 1706761135 loaded
OSM_SN: 	 Visual vertex 1706761135 in 
OSM_SN: 	 Vertex 3306782856 loaded
OSM_SN: 	 Visual vertex 3306782856 in 
OSM_SN: 	 Vertex 1801415806 loaded
OSM_SN: 	 Visual vertex 1801415806 in 
OSM_SN: 	 Vertex 1806566109 loaded
OSM_SN: 	 Visual vertex 1806566109 in 
OSM_SN: 	 Vertex 3472996466 loaded
OSM_SN: 	 Visual vertex 3472996466 in 
OSM_SN: 	 Vertex 1808613923 loaded
OSM_SN: 	 Visual vertex 1808613923 in 
OSM_SN: 	 Vertex 2800432610 loaded
